股票代號,股票名稱,資買,資賣,現償,前日資餘,今日資餘,資限額,券買,券賣,券償,前日券餘,今日券餘,券限額,資券互抵,日期,資增,券增,券資比(%),外陸資買賣超股數(不含外資自營商),外資自營商買賣超股數,投信買賣超股數,自營商買賣超股數(自行買賣),自營商買賣超股數(避險),三大法人合計買賣超
1903,士紙,0,0,40,560,520,0,0,0,0,0,0,0,0.0,20191230,-40,0,0.0,"-11,000",0.0,0,0,0,"-11,000"
1903,士紙,0,0,0,520,520,0,0,0,0,0,0,0,0.0,20191231,0,0,0.0,"37,000",0.0,0,0,0,"37,000"
1904,正隆,3,53,0.0,4357,4307,"277,068",0,0,0.0,32,32,"277,068",0.0,20191225,-50,0,0.74,"17,000",0.0,0,0,0,"17,000"
1904,正隆,427,100,0.0,4307,4634,"277,068",1,0,0.0,32,31,"277,068",0.0,20191226,327,-1,0.67,"4,000",0.0,0,0,0,"4,000"
1904,正隆,17,127,0,4634,4524,"277,068",7,0,0.0,31,24,"277,068",0.0,20191227,-110,-7,0.53,"8,000",0.0,0,0,0,"8,000"
1904,正隆,114,50,0,4524,4588,"277,068",0,1,0,24,25,"277,068",0.0,20191230,64,1,0.54,"16,000",0.0,0,"1,000",0,"17,000"
1904,正隆,66,36,1,4588,4617,"277,068",0,0,0,25,25,"277,068",0.0,20191231,29,0,0.54,"4,000",0.0,0,0,0,"4,000"
1905,華紙,31,43,0.0,8726,8714,"275,708",0,0,0.0,53,53,"275,708",0.0,20191225,-12,0,0.61,0,0,0,0,0,0
1905,華紙,286,7,0.0,8714,8993,"275,708",0,0,0.0,53,53,"275,708",5.0,20191226,279,0,0.59,"-1,000",0.0,0,0,0,"-1,000"
1905,華紙,55,60,0,8993,8988,"275,708",0,0,0.0,53,53,"275,708",0.0,20191227,-5,0,0.59,"1,000",0.0,0,0,0,"1,000"
1905,華紙,71,19,0,8988,9040,"275,708",0,0,0,53,53,"275,708",0.0,20191230,52,0,0.59,"-1,000",0.0,0,0,0,"-1,000"
1905,華紙,61,26,24,9040,9051,"275,708",0,0,0,53,53,"275,708",0.0,20191231,11,0,0.59,0,0.0,0,"-2,000",0,"-2,000"
1906,寶隆,0,27,0.0,4894,4867,"37,750",0,0,0.0,1,1,"37,750",0.0,20191225,-27,0,0.02,0,0,0,0,0,0
1906,寶隆,434,588,0.0,4867,4713,"37,750",0,4,0.0,1,5,"37,750",10.0,20191226,-154,4,0.11,"-2,000",0.0,0,0,0,"-2,000"
1906,寶隆,170,228,4,4713,4651,"37,750",1,0,0.0,5,4,"37,750",1.0,20191227,-62,-1,0.09,"-1,000",0.0,0,0,0,"-1,000"
1906,寶隆,10,93,0,4651,4568,"37,750",3,0,0,4,1,"37,750",1.0,20191230,-83,-3,0.02,0,0,0,0,0,0
1906,寶隆,4,28,0,4568,4544,"37,750",0,0,0,1,1,"37,750",0.0,20191231,-24,0,0.02,"-1,000",0.0,0,0,0,"-1,000"
1907,永豐餘,635,867,0.0,10630,10398,"415,092",0,0,0.0,21,21,"415,092",0.0,20191225,-232,0,0.2,"-2,000",0.0,0,0,0,"-2,000"
1907,永豐餘,210,104,0.0,10398,10504,"415,092",0,3,0.0,21,24,"415,092",0.0,20191226,106,3,0.22999999999999998,"-2,000",0.0,0,0,0,"-2,000"
1907,永豐餘,125,223,0,10504,10406,"415,092",2,0,0.0,24,22,"415,092",0.0,20191227,-98,-2,0.21,0,0,0,0,0,0
1907,永豐餘,81,181,0,10406,10306,"415,092",0,1,0,22,23,"415,092",0.0,20191230,-100,1,0.22,0,0,0,0,0,0
1907,永豐餘,16,160,0,10306,10162,"415,092",0,23,0,23,46,"415,092",0.0,20191231,-144,23,0.44999999999999996,"2,000",0.0,0,0,0,"2,000"
1909,榮成,686,119,0.0,22091,22658,"304,421","1,232",58,211.0,2840,1455,"304,421",5.0,20191225,567,-1385,6.419999999999999,"6,000",0.0,0,0,0,"6,000"
1909,榮成,"3,087","2,078",8.0,22658,23659,"304,421",190,614,31.0,1455,1848,"304,421",132.0,20191226,1001,393,7.8100000000000005,"-2,000",0.0,0,0,0,"-2,000"
1909,榮成,"1,209","1,286",6,23659,23576,"304,421",17,54,9.0,1848,1876,"304,421",5.0,20191227,-83,28,7.960000000000001,"25,000",0.0,0,0,0,"25,000"
1909,榮成,992,707,3,23576,23858,"304,421",433,28,5,1876,1466,"304,421",0.0,20191230,282,-410,6.140000000000001,"65,000",0.0,0,0,0,"65,000"
1909,榮成,457,419,4,23858,23892,"304,421",15,1,5,1466,1447,"304,421",5.0,20191231,34,-19,6.0600000000000005,"-13,000",0.0,0,0,0,"-13,000"
2002,中鋼,23,26,2.0,5077,5072,"3,933,715",6,11,0.0,305,310,"3,933,715",0.0,20191225,-5,5,6.11,"-5,000",0.0,0,"-5,000",0,"-10,000"
2002,中鋼,13,20,5.0,5072,5060,"3,933,715",0,10,0.0,310,320,"3,933,715",0.0,20191226,-12,10,6.32,"-53,000",0.0,0,"1,000",0,"-52,000"
2002,中鋼,16,81,4,5060,4991,"3,933,715",0,8,0.0,320,328,"3,933,715",0.0,20191227,-69,8,6.569999999999999,"-3,000",0.0,0,0,0,"-3,000"
2002,中鋼,253,97,2,4991,5145,"3,933,715",4,2,0,328,326,"3,933,715",0.0,20191230,154,-2,6.34,"-20,000",0.0,0,0,0,"-20,000"
2002,中鋼,61,37,0,5145,5169,"3,933,715",3,5,0,326,328,"3,933,715",0.0,20191231,24,2,6.35,"1,000",0.0,0,0,0,"1,000"
2006,東和鋼鐵,34,63,0.0,2344,2315,"251,015",0,0,0.0,7,7,"251,015",0.0,20191225,-29,0,0.3,"61,000",0.0,0,0,"-9,000","52,000"
2006,東和鋼鐵,15,21,0.0,2315,2309,"251,015",0,0,0.0,7,7,"251,015",0.0,20191226,-6,0,0.3,"47,000",0.0,0,0,0,"47,000"
2006,東和鋼鐵,55,41,0,2309,2323,"251,015",0,0,0.0,7,7,"251,015",0.0,20191227,14,0,0.3,"34,758",0.0,0,0,"-1,000","33,758"
2006,東和鋼鐵,65,71,0,2323,2317,"251,015",0,3,0,7,10,"251,015",0.0,20191230,-6,3,0.43,"29,000",0.0,0,0,0,"29,000"
2006,東和鋼鐵,16,7,20,2317,2306,"251,015",0,0,0,10,10,"251,015",0.0,20191231,-11,0,0.43,"108,000",0.0,0,0,0,"108,000"
2007,燁興,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-6,000",0.0,0,0,0,"-6,000"
2007,燁興,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"4,000",0.0,0,0,0,"4,000"
2007,燁興,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"5,046",0.0,0,0,0,"5,046"
2007,燁興,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"8,000",0.0,0,0,0,"8,000"
2007,燁興,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,"11,419",0.0,0,0,0,"11,419"
2008,高興昌,0,0,0.0,48,48,"50,213",0,0,0.0,0,0,"50,213",0.0,20191225,0,0,0.0,"10,000",0.0,0,"-1,000",0,"9,000"
2008,高興昌,0,0,0.0,48,48,"50,213",0,0,0.0,0,0,"50,213",0.0,20191226,0,0,0.0,"55,000",0.0,0,0,0,"55,000"
2008,高興昌,0,0,0,48,48,"50,213",0,0,0.0,0,0,"50,213",0.0,20191227,0,0,0.0,"-404,000",0.0,0,"1,000",0,"-403,000"
2008,高興昌,0,0,0,48,48,"50,213",0,0,0,0,0,"50,213",0.0,20191230,0,0,0.0,"142,000",0.0,0,"3,000",0,"145,000"
2008,高興昌,0,0,0,48,48,"50,213",0,0,0,0,0,"50,213",0.0,20191231,0,0,0.0,"127,000",0.0,0,0,0,"127,000"
2009,第一銅,72,36,0.0,1457,1493,"89,905",0,0,0.0,0,0,"89,905",1.0,20191225,36,0,0.0,"-110,000",0.0,"4,000","-1,000",0,"-107,000"
2009,第一銅,81,37,0.0,1493,1537,"89,905",0,0,0.0,0,0,"89,905",0.0,20191226,44,0,0.0,"-136,000",0.0,0,"39,000",0,"-97,000"
2009,第一銅,36,54,0,1537,1519,"89,905",0,0,0.0,0,0,"89,905",0.0,20191227,-18,0,0.0,"-212,000",0.0,"22,000","7,000",0,"-183,000"
